"word","score"
"fasti",4.92055753230676
"herby",4.48975356397467
"wedel",3.98766747609564
"spoon",4.20391972155436
"utile",4.98244428323578
"leben",4.24305609726846
"dirls",5.39657544118508
"nippy",3.52545527168922
"birch",4.2040414409634
"volks",4.49982287178588
"wines",5.26401562787472
"naiad",4.44343102878181
"aumil",4.73549566314115
"adieu",4.96565663509915
"debut",4.50746136767049
"pohed",4.66944581390377
"deice",4.31657140107786
"whits",4.58094750371129
"ginks",4.6550511150389
"bronc",4.40862048635603
"rayne",5.34611553795773
"shuls",4.27346875374751
"radio",5.18063907034994
"abaka",2.92534962603585
"letch",4.56813796889096
"paiks",5.16229908308711
"aster",5.56862869637606
"murra",4.124414588202
"panty",4.7742474044632
"sayon",5.28901928996182
"roans",5.76735416273074
"clapt",4.65212727798253
"tsadi",5.00258740876967
"cajun",3.98330482757517
"botty",3.73393783834827
"farad",4.11545470397188
"clang",4.45227327873847
"scoup",4.57262258367044
"bowne",4.50640748652836
"petit",4.26415947255683
"drest",5.24697741818774
"shave",4.90748994096826
"ouens",5.35955449930235
"denes",4.90736051800057
"fetch",4.08103887365861
"amici",3.75115578510043
"turps",5.07944171048892
"hallo",4.18600105632429
"cylix",3.67027795791843
"gerne",4.42319833761717
"stong",4.78705634104618
"bhaji",3.67475098880818
"meeds",4.51663941521905
"moral",5.13656177936889
"chico",3.56218052321965
"sasse",4.37647251538917
"podgy",4.07551884659789
"negus",4.99326326523074
"cuish",4.48721120929986
"basta",4.38547796562399
"joeys",4.58839499336545
"motes",5.59268630357525
"ceroc",4.33003988105443
"damme",4.32300653700876
"loden",5.14334234808908
"beare",4.6871232740364
"kiack",3.726149895574
"zurfs",4.07233352499038
"opera",5.05705332113275
"korma",4.74335676811768
"laugh",4.42254472258892
"kawas",4.13182581762767
"remex",3.73557606181118
"howre",4.68746161997276
"acing",4.39693846012199
"moria",5.1708912861598
"agene",4.29262981196393
"tease",5.09103631345597
"enorm",4.7878372848048
"kants",5.25587871117103
"elemi",4.01384480303964
"fados",5.02254368935614
"coxal",4.22880893720542
"kukri",3.57012546976229
"chirm",4.20562986544005
"worth",4.40596174234344
"stich",4.60399914634256
"sweir",5.13587524982067
"margs",5.23240541437381
"hosta",5.1291061027397
"upbow",3.49797243753446
"cauls",5.32061969579404
"penne",3.58442892647873
"romal",5.04947083071699
"indie",4.12380973828021
"duros",5.28628949391827
"bigot",4.35741721859831
"atria",4.50112788558783
"agony",4.51632096807257
"frory",3.66367826359515
"chore",4.89654271474683
"defis",5.0290322378144
"argil",4.88134540065834
"culty",4.34759613804962
"abrim",4.58886613262944
"perry",4.1905458618181
"flirs",4.95240130856925
"gybed",4.13234403881172
"gibes",5.11011139143817
"claro",5.01818839897695
"grece",4.0753544130812
"coral",5.15963181749135
"thelf",4.27841485445284
"groat",5.03514243545041
"agree",4.65079420322549
"thema",4.74592596055318
"yogis",4.85883196246511
"umble",4.32671549884304
"jimpy",3.44202491024976
"gamps",4.80469828031591
"ashen",5.09531077100945
"mythy",3.14161967216724
"curst",4.87086040678406
"yomps",4.63208445897521
"quena",4.23331077210578
"duper",4.7840022814312
"quayd",3.69898956036059
"babul",3.81371750504871
"worse",5.2432519838755
"bajan",3.37517422197738
"grate",5.30331507679213
"percs",5.31350560751769
"renga",5.11667038916343
"calyx",3.94281199765502
"axile",4.70605964642616
"gairs",5.53910904087888
"guiro",4.63536326307375
"sieur",5.49769827146611
"sakia",4.58066806500286
"waffs",3.74872519699661
"paska",4.11925233035168
"oncet",4.89493499841154
"bound",4.39150821717903
"ruche",4.57581690654445
"await",3.97268749473027
"frees",4.67247246475481
"proud",4.58915520103346
"seams",5.07742265519938
"casks",4.41972038560958
"cohab",4.26687510598553
"yours",5.12576611789302
"deads",4.91181111366951
"rives",5.25088788404951
"sheds",4.45419800959164
"forme",4.78789322949178
"abuzz",2.81744233513946
"telae",4.92906010260171
"tendu",4.74625274486183
"buffy",2.77339063294433
"abaca",3.0299666204982
"serry",4.76015683064204
"fable",4.73555303742777
"hello",4.19656946907525
"heugh",3.55968995987619
"knaur",4.5984732626285
"coady",4.71037250462201
"gulps",4.60467692258417
"snugs",4.09788262044476
"tabun",4.63768892547243
"ohias",5.28805593578048
"hokis",4.84050329676462
"envoi",4.26882454124132
"refed",4.08659212484568
"bored",5.09838000870736
"jello",3.71557750145352
"madly",4.618456160799
"lavas",4.36922718007596
"stipa",5.15711122843625
"floes",5.31165349949981
"kluge",4.34164406015
"nimbs",4.64260843894138
"dover",4.70197050554762
"dunsh",4.44148425643759
"crews",4.91014428696285
"goxes",4.73520533777391
"rizas",5.02078268162689
"surfy",4.54234251645804
"towze",4.1495584405955
"humus",3.76983161915465
"nexts",4.74014914717561
"tiyin",3.86622367494532
"humic",3.91911846915962
"ducks",4.37245860524155
"peans",5.64670859873848
"fling",3.95385524380823
"bowie",4.59108250740208
"broom",3.70254680427743
"mecks",4.7458343048541
"puked",4.33563630957625
"rugby",3.91626776281911
"weets",4.4546496141412
"hewed",3.71174697555433
"geode",4.22735077114499
"tosas",5.0713311483526
"nowls",4.84541168359413
"brash",4.81483576584365
"rabid",4.92297677434195
"choky",3.87509576849964
"fiend",4.53983745836541
"roums",5.15317656034757
"pance",5.06856712104601
"shaws",4.16214446852625
"ginge",4.08499361916793
"divna",4.36690697773961
"neper",4.37302150043278
"yahoo",3.78884733476629
"tryst",4.08128683015853
"yowza",3.66990021056476
"accoy",3.78623535619565
"clomb",4.05403831477794
"rewon",4.77944293249189
"haves",5.08926536779477
"mythi",3.95003922774228
"apeak",3.98185647388191
"spaer",5.66988449322485
"youks",4.64223160728531
"cakes",5.39828010895248
"jenny",3.39400505514135
"leuch",4.46535952508762
"hault",4.79654718221804
"yonis",5.17690284729972
"exfil",3.70554279462992
"lumps",4.63236224368887
"lunge",4.68422230350388
"tache",4.9820295326356
"pelta",5.21717536492596
"wails",5.28129688684538
"wiped",4.42935280132407
"chics",3.95774640243065
"ogham",4.02151628271795
"poral",5.15439197865041
"marse",5.68381828956958
"petre",4.5023868282601
"faery",4.87157892050092
"funny",3.2083865565745
"indol",4.5320558924129
"mondo",3.76716213130546
"slide",5.47622899614224
"ronts",5.51018228094386
"bunde",4.54350588119822
"hayey",4.19855643775948
"daube",4.89000226953697
"sheas",4.91523403322538
"meter",4.49431483152514
"knell",3.80857898332381
"curch",3.4893265291462
"laxes",5.23133433640786
"merde",4.36873402695417
"malva",3.65273798313702
"jonty",4.02348106637398
"cymae",4.73868386360681
"lazos",4.95951877018172
"wells",4.42116627347195
"raggy",3.91988384937117
"pardi",4.97579659891586
"leers",5.01083988053658
"ettle",3.57646317310807
"decks",4.8197422706541
"attar",3.67384002823538
"roost",4.62242311093595
"divot",4.27188470148585
"sarky",5.17646060617492
"huffs",3.44989162561764
"epoch",4.21255096413896
"lysis",4.40512553158613
"clote",5.1116578855952
"augur",3.87472846906265
"trogs",5.18615437331855
"tamps",5.13673055597849
"dicts",4.97090305844487
"sials",5.12448839499749
"negro",4.88022614979188
"pelma",4.94160590446859
"pokie",4.81534163688375
"heder",4.25602225519208
"sixth",4.27250252452735
"amble",4.76475615837233
"boney",4.86109033493027
"hemps",4.80929356125813
"gugas",4.26103935929434
"idiom",3.58482054660141
"oobit",3.96878819846342
"crogs",4.95940607812957
"sided",4.71733268829786
"xerus",4.82490215452909
"braid",4.9018812220009
"dumpy",3.8573377398989
"glift",4.07822997968675
"bings",4.66494655652891
"jotty",3.28027408311082
"stave",5.09523047312599
"trefa",4.93908431546525
"grail",4.97088778008799
"lever",4.09222813951197
"nanny",3.3441080783173
"macle",5.09844672060384
"unzip",3.52614275214311
"bongs",4.74205744001023
"diact",4.84942799312174
"untie",4.90816154895697
"tower",4.99980663155788
"bares",5.86171210886384
"heeds",4.44408468695843
"puree",4.50536715005596
"gleba",4.60946472166352
"resid",5.40806414346639
"lings",4.97345063547669
"noily",4.80340959739636
"baurs",5.30321296764837
"makar",4.05065207675664
"whift",3.62231357870462
"melds",5.23430483192899
"reamy",5.10505979889241
"crons",5.24680853128633
"hijra",4.19221190268183
"smelt",5.18927060389827
"acned",4.97101087327579
"soken",5.33568387887506
"trued",5.08661570583134
"upbye",4.01601649739432
"darns",5.61824716926274
"snipy",4.73197965544744
"fired",4.86260341682732
"milds",4.99712829302627
"cloke",4.72948154700251
"aloes",5.94470875248716
"stobs",4.32676660737291
"coppy",3.4908935464129
"cohog",3.30223304076046
"feebs",4.06502079409368
"souct",5.02295577508523
"pling",4.23281224176939
"heyed",3.9323644566633
"dunes",5.37228714737636
"abmho",4.05807638918566
"biros",5.31928084963102
"bhais",5.0156847633855
"vuggs",3.34120275124254
"scrae",5.69871874615306
"anura",4.19907568362294
"okras",5.27307064823263
"mizzy",2.84430427449676
"firth",4.33333171581818
"solon",4.59386406963691
"aight",4.48227181231209
"reges",4.85038565688858
"lummy",3.40895692530761
"neddy",3.86115250842595
"macer",5.17979348489082
"roopy",3.96204752153955
"beads",5.40040170847187
"zills",3.92271510615346
"vughs",3.85770841476026
"ruffs",3.84407321302345
"cozen",4.39934569946237
"czars",4.70560339094006
"ovoid",3.47351951364744
"taper",5.41320270730585
"lingy",4.34065342876234
"realm",5.28356272269604
"noise",5.51959666825836
"leaky",4.89843132977907
"laden",5.32282943457503
"glace",4.90231069806868
"crits",5.28474247060059
"clack",3.65458841454593
"kerbs",5.05579283621829
"oracy",4.80125366391993
"aggie",4.20277109601402
"beaky",4.57336381686339
"orcas",5.41401647392521
"edema",3.96812001329718
"vauch",3.87716621751042
"cycas",4.18115681589478
"blear",5.11389333616396
"cleve",3.67519741736511
"gundy",3.99582297357638
"halve",4.65824854026181
"conky",4.21100535181904
"limax",4.17538622581075
"nandu",3.94876211035395
"chalk",4.21924365368637
"shall",4.4077776760619
"teats",5.16813946329567
"scion",5.01249654560358
"guqin",3.50634164862219
"brill",3.90309698084303
"guana",3.95739518389321
"smith",4.72581366599445
"thous",4.95123094699753
"chark",4.31365873017295
"testy",4.42595400627599
"vents",4.97812375039893
"speks",4.27891276428067
"racer",4.65895880089523
"wonga",4.3411284360928
"doped",4.17546689798253
"drool",4.1427836858132
"caste",5.5718993592484
"stuck",4.30674107093179
"knave",4.37345175087691
"fleur",4.50649914875601
"soral",5.74079508162224
"forte",5.0725585345149
"busts",4.18955860588484
"siler",5.80301261311648
"undug",3.0920424800253
"klett",3.943956966988
"acker",4.83500494749496
"repos",5.5325044005835
"stedd",4.36204260821604
"erect",4.17988846028656
"cower",4.7698758780988
"ditzy",3.84605793999076
"mommy",2.85076450956252
"trant",4.44050870290719
"osmol",3.91119901087762
"skelp",4.76301704242662
"salto",5.64151265997941
"toner",5.47149762530037
"deare",4.8607288962508
"sines",5.18397245557343
"deles",4.95906507542034
"yukos",4.57775424080973
"monos",4.44114506479048
"pugil",4.21841317442749
"vasty",4.59110505046767
"roshi",4.95473138921207
"zloty",4.0453525137029
"vocal",4.35964365101636
"gippy",3.30840505861995
"baldy",4.54551793923335
"minny",3.68667877051652
"hamal",3.98149186816199
"shope",5.13514835031789
"rifle",4.89646562919431
"dunts",4.97793970255075
"tupik",4.16666322030945
"quilt",3.94722276634888
"arepa",4.46759534214377
"admit",4.61297907495057
"sweal",5.19262208738624
"fyked",3.90578146757039
"teene",3.92210622613382
"thoro",3.94643300091549
"splat",5.22959558091372
"ezine",3.71982718456223
"duett",4.06902119294989
"sippy",4.00833487667929
"wenge",3.75141260538154
"ajiva",2.99382522765147
"egret",4.28506993049463
"satis",5.1392653680058
"lants",5.59457420511078
"neral",5.45175763855875
"piste",5.31530893103685
"yexed",3.44048677594854
"ombre",4.6501257308968
"poser",5.47968161348522
"degas",5.39497793222146
"lacey",5.12226619752313
"prong",4.41558455886607
"fritz",3.836090385245
"kaifs",4.86607586149327
"flics",4.60586910975303
"caped",4.94117671555997
"rishi",4.07346472405051
"muntu",3.54354003788231
"ohone",4.17995945884324
"uncus",3.8418907862924
"leats",5.91229046223185
"telco",5.00431114106445
"licks",4.73738411913889
"dongs",4.92615714970655
"numbs",4.41499320376478
"samek",5.34728364608776
"titan",4.3871052399221
"kinin",2.97077622365409
"blaws",4.71136143208644
"glial",4.08195490189452
"luged",4.61113487307741
"nerka",5.0991179853299
"nidal",4.89158374797926
"arias",5.08279217298929
"ticed",4.93285727381744
"lieve",4.00460781012685
"hills",4.36202973797391
"quint",3.87782285216963
"frump",3.73965536779086
"doors",4.72360281519478
"fleck",3.93299168790238
"proof",3.56653809467998
"gerah",5.01609428180777
"veeps",4.05310053237359
"mucho",3.92122388318392
"vizor",3.79125147430181
"kibes",5.06897581506074
"poker",4.87136130004259
"inwit",3.43622937801923
"murti",4.64684668909611
"wooly",3.6447750503476
"balus",5.1797948765321
"prows",4.77810228965704
"alane",4.70411666106211
"sools",4.19140890564443
"zaris",5.15175907383312
"humfs",4.0985945310885
"badly",4.5327842311307
"fleys",4.70331412488427
"ideal",4.988143211909
"choco",2.72757526160762
"teeth",3.46273952050842
"claws",4.82055689088965
"whims",4.30785780077225
"wenny",3.69086123341033
"barps",5.22136294109646
"scope",5.12152221249408
"besit",5.16274261868776
"pints",5.12612032553235
"thewy",4.08111754228394
"bepat",4.87204408475532
"fifed",3.78141811731047
"cajon",4.19231574845979
"smarm",4.43197586658708
"lowes",5.33760141376015
"beery",4.08749120470881
"orang",4.7948265084789
"azury",4.08445965770626
"waift",4.31586155856699
"derns",5.58676532281401
"vacua",3.45393996297856
"kraft",4.38526335737079
"congo",3.60857170859887
"elute",4.30487069702009
"gopak",4.28987582384916
"brent",4.84894988669021
"whats",4.78934350509914
"linga",4.75699059466533
"fence",3.84072105101672
"daily",4.98737468036544
"linns",4.54395764206574
"agama",3.02031465171442
"hyrax",3.9487864711228
"scale",5.55539414772465
"sunna",4.50985567015413
"drown",4.35383321216521
"agars",4.54610057368328
"faver",4.54017611177152
"siege",4.68681021501943
"aunes",5.73637736810518
"scars",4.77846281666103
"acres",5.75246530727869
"weens",4.41379790505949
"acock",3.62662991229387
"ethyl",4.17535824587968
"fries",5.41694768578873
"wizen",4.06773043686723
"decor",4.9585771984924
"arras",4.31432856736818
"murks",4.72002346215403
"patch",4.38499051411912
"trems",5.3886345048273
"mases",5.14941856093285
"parry",4.22165887151145
"shogs",4.18170199007546
"satai",4.91830858655446
"owche",4.06819485062382
"prays",5.1480600966961
"zoaea",4.18378165896728
"haiks",5.08855186873583
"huffy",2.81278779297592
"mavie",4.76204190259808
"fitly",4.24810342767683
"stylo",4.87132199554071
"broil",4.7953320549921
"pagod",4.57178977755639
"blunk",3.91615564370468
"gazoo",3.36102469795641
"woman",4.44534239510153
"harns",5.46090705477374
"oflag",4.17194579265123
"quist",4.13103622269108
"rewin",4.7908693871358
"jones",5.04447926012403
"lieus",5.45304796151705
"satyr",5.36425742700196
"chomp",3.84879119500848
"evets",4.07959980858413
"sauch",4.88328574015984
"anana",2.82157190250967
"dikes",5.21837333747191
"punks",4.53388219640043
"risen",5.57572136514901
"ocean",4.92309784931932
"stogy",4.67833106708675
"gonef",4.5393870792449
"swiss",3.41610196374155
"eniac",4.89998272999366
"store",5.67619459107242
"keeno",4.12898763910755
"alary",4.30461005574083
"wiser",5.14440431969082
"musts",4.28735801905881
"fight",3.76015544423423
"japer",4.62176798370385
"delve",3.85366390944027
"spyal",4.87573120487714
"mumms",3.19255084330902
"strum",4.79482333194603
"luces",5.30895938549136
"combo",3.35351108282901
"sumis",4.42169751707215
"fayed",4.64844497439455
"solve",5.14724984837345
"donne",4.42529813390937
"rudes",5.45864967289335
"cyclo",3.55002375895474
"flown",3.84375257180754
"grand",4.76089456034248
"linny",3.90689773435402
"wears",5.5404653854008
"ogmic",3.91563912020575
"glair",4.97540031401023
"ummah",3.47202225166968
"baboo",3.21094380133493
"clump",3.89255636551456
"aides",5.76604457482692
"inlet",5.09913539627989
"gauch",4.16397905989055
"trigs",5.15307475824933
"scant",5.16124787935101
"hurts",5.03098132425114
"direr",4.58115738652143
"cuifs",4.52790606484644
"meint",5.01893602006748
"warts",5.33965176039114
"algin",4.7052746849844
"swale",5.35612046935442
"cesta",5.39002304848692
"dicta",4.76659951237654
"ootid",4.1711884845079
"ancle",5.05561583057878
"wordy",4.34097400274787
"deked",3.29370888338875
"holed",4.97373723689519
"inned",4.17457761176091
"maiko",4.67176616709681
"pinna",4.11675434262612
"effed",2.88302963729673
"blain",4.79811898891854
"perts",5.57414563927819
"glike",4.60442280419059
"jafas",3.69175016779964
"hutia",4.68773063507128
"exist",4.46447471738293
"cords",5.22341581969201
"humps",4.34787445974611
"graft",4.42474107917663
"algid",4.66826824694733
"tiled",5.21267965622481
"menad",5.06184017381431
"lares",6.14991874245314
"bowse",4.73025715164835
"cabin",4.65548215468423
"dater",5.4795452491869
"queue",2.67224476888201
"sicks",4.17273956730599
"slobs",4.44449675524842
"groma",4.69519665736906
"skids",4.17098983594516
"jehus",4.31109325995536
"arses",5.39579422464185
"aitch",4.56518387615394
"wowed",3.84808851873196
"yfere",3.80654692978528
"furrs",4.0851540204963
"nonce",4.28347970941807
"toros",4.88274807181431
"droid",4.24525994610865
"scarf",4.76634303031469
"marka",4.06743008010503
"ycond",4.2342148563785
"skatt",4.31962226033339
"hoven",4.41840253221679
"lysol",4.05337996781998
"wired",4.86995080609766
"meows",5.00055072418798
"seeks",3.99068176422487
"almud",4.51857751625145
"darbs",5.2973397511749
"ajies",5.1703925428952
"confs",4.68741629621886
"cerne",4.53276739009851
"kumis",4.62399629397448
"reifs",5.314148485272
"tasty",4.4638771361552
"discs",4.33600959401071
"feint",4.76003107370408
"moats",5.50174509732897
"movie",4.56756302571086
"sewed",4.38098160004926
"enmew",3.617720697304
"ramie",5.48257441332767
"shako",4.87030066437584
"shims",4.22313000994475
"otter",4.46126165480242
"agaze",3.60733472951432
"nahal",4.05396589886547
"stirs",4.77862365931794
"unmew",4.11105403127469
"torts",4.87097966555053
"mists",4.51353174812139
"tholi",4.65980064271242
"freon",4.74753478224755
"unbag",4.02961116773726
"axles",5.13190278391486
"shout",4.89836963274289
"razoo",3.78894143086166
"pukas",4.84390942257728
"peavy",4.41500633087676
"lyric",4.46327276280084
"afore",5.01858956331351
"mocha",4.36586785543942
"rants",5.70816796544033
"xerox",3.7099973781836
"swain",4.99818262377728
"xylem",3.91467719157346
"goory",3.91404293732367
"adzes",4.87316485342898
"doric",4.80110761397079
"fined",4.65822468246204
"zippy",2.89375430929016
"delay",5.13504038741266
"phuts",4.62670018636557
"kyloe",4.67462100079909
"lemon",4.91838948282033
"stour",5.16931687677397
"timid",3.81927468285532
"dudes",4.56264306461971
"yetts",4.54488991327501
"veery",3.78536099827519
"gwine",4.39942249429171
"shaya",4.18789046221903
"trams",5.42996560583479
"untax",3.97742812776658
"murls",5.07828804071193
"fakir",4.52455983704575
"gaols",5.44822719423656
"shore",5.48828786339394
"terms",5.53484679233981
"jasey",4.77537637686131
"stend",5.14670118731941
"gaups",4.93862414431568
"goral",5.05782351678656
"upled",4.59555814478019
"slant",5.45509124854521
"sorbs",4.66922034208086
"biker",4.70610013737962
"dreed",3.76237658592594
"troad",5.2353178114594
"dawah",3.61602177240995
"danny",4.06877756870515
"uvula",3.39551400836768
"quims",4.10461745454892
"quirt",4.05312476667554
"emove",3.58855422508804
"nomad",4.7849259546369
"kembo",4.2136760708507
"touse",5.41825295048445
"targe",5.4091906457341
"imago",4.39642491393332
"wrong",4.15598166031104
"baned",5.07323874229013
"currs",4.36324207168307
"jalop",4.20237946729606
"cants",5.40814421048241
"ropey",5.04286213964498
"tewed",4.02015317304501
"apaid",4.07003316897378
"amman",3.21478518345028
"funky",3.63095337966836
"coign",4.47588345015392
"touks",4.96197420882187
"farls",5.30543462997837
"faced",4.67290601954972
"pimas",5.18377020800361
"bruin",4.51086524576959
"abamp",3.39514287420833
"biogs",4.84923860371531
"llano",4.28432205879063
"fugio",3.96683065132393
"unlay",4.59545089870469
"canso",5.17308848826702
"yeuky",3.58604228211476
"duces",5.14316248525353
"fjord",3.66214060119966
"tosed",5.45301103331209
"ables",5.5070925206173
"zoris",4.9489434811766
"lupin",4.44817278907717
"rosti",5.30750250776059
"tsade",5.34786646821836
"tuner",5.18798244980635
"basse",4.64118697902939
"abbey",3.98598694616254
"traps",5.44651437955018
"rotas",5.78074196376207
"blown",4.01710947129637
"auloi",4.91331600324803
"dings",4.84909618399405
"frena",4.8943238252299
"telic",4.99152858815621
"drunk",4.25445074118551
"wilco",4.26041687231339
"spies",4.9134805473746
"dalle",4.69522215031881
"silks",4.4728498085804
"hajes",4.93192280538561
"skied",5.11586475295968
"ratan",4.57145999186753
"palla",3.54396772532682
"swamy",4.51757154000355
"labis",5.36531820524914
"smush",3.67842966763869
"cable",5.02253105792409
"acnes",5.55193128490934
"hatch",3.74949980407941
"roble",5.12151644912758
"nyala",4.07233994832302
"varus",5.03416701818035
"winna",3.85097112211631
"fatty",3.76434770524469
"flies",5.29151973894307
"nails",5.64947853825705
"nacre",5.32425241215672
"jubes",4.43727750692694
"shoyu",4.51057263535489
"silva",4.93881725816958
"vagus",4.51906377175268
"enurn",4.01990984835569
"juicy",3.58043507884558
"maths",5.05683277655801
"felty",4.5287512563994
"awful",3.81669729295585
"casts",4.79507069871981
"peart",5.39079676008618
"mirin",4.04788282343856
"serac",5.72086697711916
"seity",5.45725208770198
"lycee",4.13596549711726
"degum",4.21618126114283
"basti",5.08365388371058
"major",4.35793727520651
"tabid",4.8174273048663
"mewls",4.92124360299736
"zinky",3.60964164217195
"mirza",4.36823417584585
"plues",5.34000926599321
"fezzy",2.82131378598363
"ponts",5.2014689876944
"cheat",4.83765669615717
"helio",4.98899781050099
"avail",3.81855298192796
"frorn",3.77658344081729
"azure",4.61430596054359
"folky",3.99065429257613
"sugan",4.97358001265725
"anole",5.36509615358775
"skelf",4.52642718104842
"ethic",4.2585780961243
"furth",4.09915367959023
"quoin",3.93866517891666
"tread",5.36897825202355
"myoma",3.80413477450254
"melon",4.97133433898375
"musth",4.40736896500443
"moers",5.58340241123057
"wales",5.56644211555985
"kalif",4.41487740637624
"droit",5.0336345231462
"retie",4.78840645889706
"naans",4.10437070866703
"hider",4.93556976242837
"veena",4.04615376644199
"curny",4.43923075985411
"katis",5.33886086821592
"rooty",4.23478354248723
"hypes",4.81376388542285
"kyack",3.35073491084535
"blawn",4.1944499246968
"weans",5.38859207046551
"calps",5.20036123248093
"regar",4.46308928115851
"smirk",4.7279001210016
"lurks",4.92554003808334
"sedge",4.44659969636905
"wicca",3.56646841550086
"koori",4.0341390941587
"pipul",3.68083424867744
"praus",5.31487131346843
"soils",4.98552086551258
"quick",3.27578169897271
"fonds",4.74475081046655
"ouped",4.68168105211118
"varve",4.19615752204089
"frere",3.40962744582676
"often",4.59927253433883
"skein",5.05792722315939
"jiggy",2.75533976188728
"visne",4.85769770487402
"neath",5.08895306079907
"nowed",4.64059059625107
"carle",5.52451522332805
"sawer",5.54530163196713
"races",5.85901242990887
"flitt",3.65077166007524
"molla",4.24104509606982
"pages",5.4556939414664
"escar",5.13219078487032
"cesti",5.17363032069805
"ousts",4.53927521303865
"email",4.99271864939313
"omovs",3.67637798276623
"unsod",4.66745555844261
"lousy",4.86336183683803
"geeky",3.59646576149447
"bolas",5.39888295922113
"ronin",4.32454603208618
"karat",4.37102155044885
"rosed",5.52904814453682
"hoten",5.02916325034489
"naifs",5.12686912084563
"fewer",3.76357038468272
"flyby",2.85580009348157
"expel",3.42209902783681
"taxus",4.71322567451304
"boxla",4.10929902440557
"herns",5.43996651253994
"tabor",5.04138379161646
"radar",3.73806828001327
"lowed",4.73498401683269
"reest",4.79608158337006
"dript",4.6523170527703
"seely",4.67054736094739
"korun",4.58744010065416
"agmas",4.2003597479561
"tains",5.70855577541429
"pubes",4.98616469031979
"talma",4.25993476763315
"bacon",4.60967825777601
"lemed",4.24651581468126
"great",5.18284341417938
"nihil",3.69921711797475
"sicko",4.7351186844293
"domal",4.83663983142033
"divvy",3.06205529957388
"zhomo",2.81970630639533
"steak",5.2344557472127
"soldo",4.45352173304252
"unlit",4.58870204349153
"gurge",4.07160941082908
"comps",4.71472734712599
"proas",5.56308640149735
"meers",4.81464992354453
"brake",4.9245178485887
"saber",5.6834334098275
"rumal",4.79123240889443
"waide",4.97102016473348
"olent",5.03751330620358
"cooky",3.53347853615463
"ducal",4.57413044897938
"wakes",5.13816914567298
"dozed",3.70546995635104
"silly",4.3876939430481
"meved",3.64238571043492
"hypha",3.33469691760187
"hokum",3.8721973721089
"flour",4.38171864688973
"rivet",4.83197425687451
"womyn",3.90749845937365
"freet",4.25680784960367
"pours",5.21391891274882
"couch",3.47719276809855
"debus",4.94095741434091
"goyle",4.79155678397729
"folia",4.76703795548761
"rindy",4.63037792793087
"grege",3.47393562855388
"hobos",4.05371558990659
"bolix",4.00477909538793
"smoke",5.02039529142175
"deash",5.21819648657142
"chemo",4.32949090595071
"bidis",4.12082256149712
"gighe",3.78723143300925
"kurus",4.10891588119983
"deaws",5.24056099555417
"geoid",4.89405631698254
"caaed",4.54056017805833
"karsy",4.9954344678104
"tulle",4.36969629155287
"kranz",4.09927650465745
"gabby",3.45447141092198
"revet",4.15612028697974
"pecks",4.75666295545859
"chavs",4.3984736501763
"karos",5.50391427104882
"lites",5.75666854443171
"softy",4.67980176025991
"quash",4.03160191640454
"kvell",3.26728550557369
"horsy",4.86694052521886
"lisle",4.77995308496749
"tabus",5.13369554543993
"derry",4.26153885428609
"quays",4.23696589954891
"hajji",3.15105173042361
"geest",4.37019982018135
"skogs",4.04191600763212
"demob",4.46004445709984
"shogi",4.68427301157037
"sedum",4.91727951579858
"treed",4.57164240096332
"gogos",3.52176326892677
"nards",5.51751065551318
"woful",3.81902773932213
"tries",5.91920272946013
"smees",4.16074105655723
"quare",4.56954926279635
"avise",5.00017826611883
"kites",5.39624192786961
"devon",4.4241504537388
"lapis",5.4599853418697
"suing",4.76041465554467
"seism",4.60180697903514
"sowse",4.42402542105033
"stane",5.69286311637579
"clons",5.11742343652655
"scrob",4.76079618359576
"tours",5.44192112206541
"armor",4.28118530567016
"bosky",4.30966941049248
"uncia",4.50942215220378
"cadie",5.22945728676536
"mises",4.91920474669821
"karri",4.24530958761673
"reens",4.97742122800618
"noway",4.44797799575486
"quyte",3.92113812189611
"ledum",4.52324304459062
"guyed",4.36566235133926
"facts",4.90588164916764
"downs",4.76638678530283
"gunny",3.3833443684934
"finch",3.82345809781288
"scram",5.06004176298885
"pisos",4.60944151097731
"scoug",4.48450659016524
"range",5.2827841662596
"lakes",5.61619185617798
"stair",5.57598640187631
"anent",4.44268367885597
"tigon",4.62255782497143
"acute",4.9737788255279
"erned",4.44673829977777
"piper",4.35459899109462
"hyper",4.48280036111334
"wheel",3.79560590741272
"nifty",4.13572053571147
"bogan",4.51128162522515
"prier",4.49222836607995
"sined",5.5226861587392
"wurst",4.59655515125135
"apish",4.74773135467928
"fouat",4.61260765868497
"vairy",4.60238941370972
"widdy",3.24048712227058
"spile",5.39004799292118
"acers",5.53690459111096
"kades",5.44819789915909
"wifes",4.78235072868904
"gadid",4.00833318801885
"ledge",4.07384008775975
"vaned",4.7774632638115
"janns",4.05244716270527
"craft",4.54093837478745
"fifth",3.24639343403281
"pilaw",4.49356899519913
"finds",4.66819411834369
"lycra",4.61503298430235
"limbi",3.46182324163902
"daisy",5.1376222184745
"waurs",5.13533329553332
"vimen",4.41179707569487
"braza",3.4953914407778
"whish",3.48085676705038
"gamey",4.8159403214028
"sadis",4.97372369179759
"verve",3.24009823978671
"tondo",4.0171123709254
"krais",5.40993317896016
"icily",3.56776647580414
"resaw",5.24504036232158
"botch",4.07133022235387
"spacy",4.73940312274129
"needy",4.01395243347135
"pinks",4.75607167415127
"ultra",4.91486471211055
