"word","score"
"dimbo",1535.40795559667
"domed",1417.12087573235
"glees",913.223558433549
"deawy",1043.39901325933
"spunk",1374.62873882208
"shred",617.72787542399
"nudzh",2659.56105457909
"grouf",1675.60407030527
"kyaks",1372.70151094665
"felid",1111.56043786617
"yawed",967.207986432316
"wools",1372.86740672217
"codas",595.100370027752
"spent",704.794788775825
"simps",1431.98828245452
"moldy",1461.14893617021
"ratty",1263.45205057046
"spaes",656.801264261486
"moire",612.110854147394
"enure",1238.82670366944
"slorm",657.971477027444
"sarge",409.775670675301
"woold",2328.27150786309
"mhorr",1988.77520814061
"drupe",1017.70012334258
"objet",1330.0918902251
"ninth",2154.65032377428
"ulzie",1186.47764415665
"xylol",2930.70783225409
"ooped",1393.88637064446
"emule",1612.77335800185
"apiol",849.896546407647
"paren",540.979802651866
"rough",1426.22972556275
"culet",868.053345667592
"gyros",828.852605612088
"koras",513.491366019118
"conus",825.794480419365
"suite",503.882824545174
"fills",1485.5652173913
"swash",1605.08818994758
"fails",627.895158803577
"cadet",654.391304347826
"trine",642.028368794326
"decad",1234.06891766883
"slugs",1491.61902559359
"mucks",1506.28152944804
"vlogs",1163.62889300031
"tokes",521.071847055196
"kokum",2657.51865556583
"ameer",976.366019118101
"taint",1185.98350292939
"goals",559.722941720629
"bombe",1662.855226642
"emeus",1181.5857230959
"nebek",1840.14893617021
"falaj",2624.63459759482
"pulps",1582.39515880358
"rhine",775.222325007709
"smell",1084.55180388529
"taunt",1369.74961455443
"tewel",1477.29201356768
"newbs",928.095436324391
"rohes",450.614246068455
"toted",1133.9609929078
"nucha",1492.91689793401
"coast",635.036848596978
"poind",1161.84027135368
"avels",632.141535615171
"beige",1613.22556275054
"arefy",921.057816836263
"grasp",869.530373111317
"kauru",1574.49707061363
"lenos",431.602528522973
"stoop",1360.11748381129
"redly",894.202127659574
"himbo",1673.74714770274
"alcos",584.734967622572
"pixie",2096.45683009559
"fools",1364.75963613938
"nival",1192.23188405797
"bisom",1022.31436941104
"garms",669.112087573235
"besom",797.405026210299
"mossy",1639.39253777367
"dolos",1069.54085723096
"teaed",888.686247301881
"sheol",605.855843354918
"arear",1366.04995374653
"kakas",1693.04409497379
"whipt",2091.56043786617
"bokes",666.509404872032
"blatt",1630.60237434474
"fogle",1151.20428615479
"loral",951.714153561517
"louie",615.868640148011
"towed",987.644002466852
"bajus",1116.19272278754
"bared",688.841813135985
"trooz",2106.12303422757
"titer",979.147240209682
"shock",1365.09559050262
"waged",1036.27274128893
"sapid",614.852913968548
"mowas",770.576318223867
"mihis",1591.66497070614
"triff",2086.69565217391
"mochy",2055.94218316374
"nauch",1322.85383903793
"adsum",1001.7443724946
"azide",988.296330558125
"flaks",981.614554424915
"snots",997.074622263336
"finks",1257.84011717545
"glyph",2409.92152328091
"adapt",1654.86555658341
"agloo",1589.76580326858
"posit",776.872648781992
"setal",389.836879432624
"bonie",778.444187480728
"khoja",1882.3131359852
"newie",1498.02960222017
"coved",1285.6586493987
"blowy",2010.04070305273
"stope",570.463922294172
"dores",425.337496145544
"lutea",593.142306506321
"gadge",1274.31097748998
"japed",1105.22232500771
"manus",680.915664508171
"socks",1468.08448967006
"jupon",2126.43262411347
"wefte",2178.32778291705
"rowdy",1552.56737588652
"soler",360.905797101449
"clays",744.299568300956
"liner",583.415047795251
"druse",679.440178846747
"snore",419.554270736972
"parer",883.735121800802
"hunky",2299.76271970398
"nowty",1609.34936786926
"casus",976.938637064447
"reset",782.125809435708
"dynes",680.380357693494
"sutra",561.633055812519
"hotly",1327.37172371261
"devos",744.284613012643
"gryce",1179.79787234043
"pelas",452.919673142152
"rubin",1281.56891766883
"lamer",549.570767807586
"plesh",926.111470860315
"heaps",572.624421831637
"assay",1844.62334258403
"spims",1458.37403638606
"matin",887.647240209682
"urvas",764.071538698736
"viers",650.302343509097
"septs",939.548103607771
"jaups",1054.36201048412
"alure",573.716620413198
"jiffs",2394.80434782609
"wring",1655.99136601912
"andro",810.515572001233
"gadis",631.120104841196
"stows",1415.86802343509
"strut",1192.20690718471
"kulan",1166.24498920752
"aguna",1997.29848905335
"bulgy",2340.94603761949
"caphs",940.435399321616
"ponga",1180.62534690102
"foxed",1602.80958988591
"croft",1423.26857847672
"aches",573.058433549183
"toppy",2191.16188714154
"gormy",1465.5918902251
"drant",778.782454517422
"erics",553.095436324391
"tenon",1116.23219241443
"alvar",1680.28677150786
"aloof",1663.06814677767
"parka",1645.67005858773
"neifs",674.894696268887
"myoid",1333.26842429849
"addio",1376.86401480111
"woods",1579.86231884058
"seats",577.744064138144
"apery",813.825932778292
"wetas",536.328707986432
"login",1145.08156028369
"geyan",900.061671292014
"above",1031.28707986432
"keyed",1910.90363860623
"roons",889.109312365094
"lyams",754.793401171755
"lisks",1284.40595127968
"whose",912.901325932778
"tames",401.321924144311
"iches",699.309744064138
"smeek",1185.18516805427
"earth",670.555504162812
"ganof",1244.48350292939
"hound",1440.05334566759
"hided",1527.88267036694
"stime",587.883441258094
"coyly",2160.14030218933
"qaids",810.038390379278
"coomb",2842.52543940796
"doobs",1418.53499845822
"hazan",2372.38313290163
"flair",900.940487203207
"mower",933.830249768733
"ozone",1741.34674683935
"tulpa",1077.03839037928
"mayed",825.18347209374
"ngwee",2070.68933086648
"tubae",786.479340117175
"puffs",2240.75069380204
"boche",1273.33842121492
"pawky",1943.85584335492
"caneh",762.804810360777
"curbs",1038.18470551958
"bonne",1399.83441258094
"rykes",668.388066604995
"breys",727.959142769041
"chank",1689.19426456984
"avine",881.395929694727
"garni",844.160962072155
"mulct",1638.03869873574
"oscar",678.285538082023
"liney",749.302651865557
"zooea",1159.4532839963
"quill",2843.27058279371
"annat",2161.67437557817
"garum",1154.84952204749
"ethal",851.314061054579
"reefy",1765.96160962072
"argot",853.041628122109
"tithe",1404.3115942029
"skell",1184.79787234043
"veles",1075.07153869874
"kests",1008.04995374653
"mover",1008.96376811594
"julep",1468.72880049337
"busby",2330.83965464076
"stabs",1062.02127659574
"wojus",1474.33765032377
"ghees",1131.18285538082
"ictus",930.665433240826
"jowls",1346.76071538699
"reiks",528.131205673759
"parol",679.390995991366
"scoff",1825.04101140919
"crawl",1154.78045020043
"pukka",2370.14307739747
"nerds",524.404717853839
"motza",1362.82300339192
"buoys",1034.46176379895
"kliks",1413.47872340426
"diced",1492.76857847672
"rodeo",1089.81683626272
"unapt",1121.48519888992
"repot",714.668979340117
"warms",735.45513413506
"ummed",1877.08618563059
"doxes",754.962534690102
"dynel",990.184705519581
"jeffs",1832.40055504163
"yeggs",1246.8254702436
"boffs",1812.81436941104
"berth",1030.72556275054
"gripe",947.326395312982
"dusts",1318.3644773358
"mores",424.786000616713
"thing",1692.71893308665
"theca",985.468085106383
"locus",800.156336725254
"ranga",1458.98180696886
"kipps",1726.84458834413
"blurs",865.155565834104
"orate",479.851372186247
"weedy",2272.57015109467
"bawns",913.984119642306
"mungs",1274.92075238976
"yelms",707.40841813136
"feart",722.161732963306
"plane",678.788930003084
"arnas",735.502466851681
"nitro",818.677767499229
"dulls",1382.75824853531
"swack",1236.50555041628
"liver",901.36432315757
"mashy",1042.04193647857
"bever",1989.74498920752
"feyer",1645.21430773975
"wongi",1678.9830403947
"suids",1158.47255627505
"izzat",2005.07878507555
"freak",990.058741905643
"cobza",1756.89454209066
"mires",448.919827320382
"neume",1505.74267653407
"hanks",837.31606537157
"burst",1053.55411655874
"stilb",870.674838112859
"spiky",1261.44434165896
"poked",1079.10561208757
"roust",700.921677459143
"gluer",880.192260252852
"turms",827.452204748689
"mooly",2103.90255935862
"smile",569.076318223867
"bight",1939.43015726179
"zonal",1109.17684242985
"parle",540.814523589269
"azurn",1304.99599136602
"askew",842.066142460685
"quaky",2130.50030835646
"deshi",776.386216466235
"yales",395.27320382362
"boyfs",1287.6540240518
"trugo",1211.16327474561
"filar",893.0451742214
"lardy",825.287696577243
"borer",1151.3285538082
"techy",1327.78970089423
"wangs",936.074005550416
"riata",989.915510329941
"tzars",750.704594511255
"tilth",1950.49645390071
"gills",1321.62534690102
"emery",1642.13721862473
"biome",892.586493987049
"ditch",1666.66080789393
"pieta",681.08896083873
"bathe",838.31591119334
"lomes",476.798180696886
"tenes",729.948196114709
"unbox",2341.99105766266
"detox",1196.36308973173
"skulk",1778.79124267653
"bears",438.662812210916
"segol",563.124267653407
"needs",953.566604995375
"glute",1020.00801726796
"cynic",2414.06444650015
"smuts",1493.70952821462
"thesp",984.072001233426
"koala",1320.97795251311
"nalla",2006.6154794943
"layer",530.122571692877
"kakis",977.310823311748
"pical",1058.15695343817
"roguy",1362.99861239593
"voids",895.275362318841
"fumet",1294.94634597595
"whios",995.639685476411
"almas",1016.69688559975
"cadge",888.280912735122
"dikey",1114.08757323466
"lover",828.094048720321
"slate",386.731113166821
"coffs",1699.43216157878
"kefir",1120.57878507555
"guano",1071.46053037311
"panel",596.026981190256
"aquae",1553.46530989824
"wrast",790.434320074006
"civvy",3313.77135368486
"keeps",1265.08587727413
"veins",717.245143385754
"carap",1503.61285846438
"yelps",729.373111316682
"kauri",865.109158186864
"prial",763.938791242677
"lyase",535.99892075239
"shale",484.626117792168
"reame",915.983040394696
"maneb",787.945420906568
"costs",1131.86463151403
"boffo",4518.16959605304
"dusty",1199.11948812828
"resow",645.185013876041
"joint",1408.1170212766
"atoll",1204.24976873265
"lusks",1569.0359235276
"crump",1841.65757015109
"exons",838.159574468085
"byrls",883.155411655874
"raids",443.581714461918
"kalam",1861.15232809127
"flump",2445.7459142769
"raine",448.154794942954
"flams",893.943724946038
"hoers",509.421523280913
"titis",1762.56444650015
"whang",1909.58942337342
"huers",651.633672525439
"arcos",517.347209374036
"funks",1488.91381436941
"pence",1585.27012025902
"slish",1349.1201048412
"pures",554.508788159112
"scone",562.404101140919
"bantu",1087.87511563367
"swamp",1141.29448041936
"padri",840.963613937712
"siver",611.749614554425
"drave",902.63459759482
"yoofs",1624.51649707061
"symar",682.575701510947
"belga",947.193647856923
"ronde",694.440487203207
"shins",1262.84859697811
"penna",1165.21122417515
"motto",2956.53484427999
"baisa",1039.5138760407
"squad",1093.26518655566
"igapo",1081.36432315757
"lammy",1790.45914276904
"penny",1767.35877274129
"treen",1018.87604070305
"slyer",505.795713845205
"yucch",3598.95451742214
"oinks",807.375886524823
"parch",1219.19750231267
"baels",478.95590502621
"foals",614.298026518656
"orant",665.326549491212
"machi",1345.86941103916
"nohow",2857.10715386987
"acerb",886.72695035461
"sicky",1212.86663583102
"ochry",1598.19750231267
"china",1247.01634289238
"cacas",1513.55026210299
"bouns",892.04563675609
"incel",846.876040703053
"troth",1695.8347209374
"triol",714.154794942954
"nuffs",1929.06305889608
"taxed",904.474098057354
"galea",993.309589885908
"yodel",839.334412580944
"potto",2978.85553499846
"wowee",2068.15510329941
"skees",1461.65279062596
"sudds",2156.56830095591
"zineb",1356.88051187172
"steed",918.306506321307
"diels",536.985661424607
"miche",1258.66913351835
"morts",625.761023743447
"hangi",1200.63074313907
"wushu",2602.62658032686
"dalis",487.382670366944
"specs",1175.69349367869
"gopik",1625.77952513105
"biked",1240.27366635831
"joles",621.687943262411
"ascot",751.660037002775
"filmi",2766.38159111933
"vexes",1734.02204748689
"pogos",1543.05843354918
"cyano",1053.1652790626
"raths",577.583410422448
"ligan",1013.86956521739
"monte",769.417206290472
"tacan",1456.18825161887
"doles",456.289392537774
"novum",1927.46700585877
"outer",644.81668208449
"paper",928.040086339809
"cohoe",1609.52759790318
"abate",1117.95097132285
"baaed",1128.61686709837
"sugos",1316.93987049029
"hydra",1190.15633672525
"garre",984.739284613013
"anion",1232.52189330866
"mulls",1529.83240826395
"kedgy",1627.18825161887
"sieth",645.870644465002
"midst",1006.59081097749
"kelts",620.020814061055
"oshac",970.826857847672
"coala",1243.75609004009
"swims",1651.75778600062
"stoic",736.056891766882
"alate",867.341350601295
"wrawl",1622.53530681468
"giver",1162.29602220167
"koffs",1863.14184397163
"deman",797.584027135369
"pally",1758.75023126735
"gaddi",1686.96484736355
"dunce",1135.91073080481
"brood",1996.99676225717
"demit",916.509559050262
"weepy",2335.35275979032
"shops",1460.52420598212
"begun",1431.25238976257
"jells",1255.5528831329
"fract",1206.95436324391
"forze",1246.19703977798
"fleer",1440.38112858464
"bench",1427.40440949738
"drift",1367.09836571076
"hafiz",1832.81375269812
"kypes",908.062442183164
"segue",1029.19164353993
"souts",1021.76996608079
"reeky",1604.73774283071
"biner",771.654794942954
"leans",373.5
"rolls",826.884520505705
"axmen",1120.69858156028
"vinos",880.337958680234
"tripe",741.877582485353
"upter",887.142152328091
"reams",412.458063521431
"index",1422.77489978415
"fjeld",2013.19580635214
"lefty",1214.32346592661
"ropes",446.960376194881
"gobos",1623.0390070922
"frise",694.027443724946
"indue",981.661732963306
"nitry",1033.59713228492
"incog",1548.81436941104
"bimas",733.45312981807
"torrs",856.269657724329
"ember",1671.03854455751
"caver",842.266419981499
"dares",352.582176996608
"kaing",1237.87234042553
"harks",706.474714770274
"assai",1487.26009867407
"bents",642.536694418748
"slope",551.392846130126
"flong",1775.18455134135
"retag",650.794634597595
"clows",1034.02096823928
"heals",460.68254702436
"jambs",1240.05041628122
"dives",766.495991366019
"gigot",1796.82531606537
"troll",1265.03021893309
"bayer",698.245760098674
"cardi",827.583564600678
"pewee",2833.16728337959
"flunk",2194.54039469627
"plica",1106.46638914585
"flute",1147.64970706136
"llama",2496.59528214616
"piler",681.107308048104
"onium",1264.34983040395
"hedge",1997.43647856923
"tanka",1602.88991674376
"event",2009.63074313907
"trill",1334.86694418748
"busty",1401.78615479494
"odors",1026.76503237743
"glibs",1043.51125501079
"gombo",3065.40718470552
"yelks",762.672217082948
"tanhs",660.573851372186
"raver",1151.35137218625
"lindy",1326.90255935862
"grace",785.398396546408
"ippon",1952.81329016343
"gamme",1356.34798026519
"hiply",1663.98011100833
"ergon",941.884983040395
"pases",613.172525439408
"limns",783.77227875424
"bowet",1077.22494603762
"aider",559.585260561209
"stunk",1153.04085723096
"fleek",1998.5934320074
"scaff",1533.76102374345
"podex",1375.0733888375
"suets",916.249306197965
"robed",867.799259944496
"huhus",2702.79093432007
"fugle",1492.09697810669
"fonly",1521.56012950971
"hitch",2582.162195498
"pooka",1778.31066913352
"ricks",907.554887449892
"dodos",1822.71106999692
"goony",2430.95235892692
"haven",953.660191181005
"harim",884.483040394696
"snaps",1004.50940487203
"tasar",811.252235584336
"saids",723.798951588036
"pisky",1393.02744372495
"swart",704.974714770274
"cluck",3092.42075238976
"blaff",2427.96114708603
"lolls",1600.61316682084
"flash",1083.76148627814
"alums",736.837187789084
"orval",976.45451742214
"purls",782.63721862473
"nacho",1112.21461609621
"pesky",1090.37234042553
"shuns",1503.42167745914
"snoot",1131.06645081714
"canon",1357.48751156337
"lucid",1425.36370644465
"rewax",1139.61301264261
"upsee",1103.6714461918
"okapi",1100.12997224792
"turns",684.942183163737
"babel",1079.93154486586
"poney",865.146160962072
"asana",1691.74545174221
"spice",687.99814986124
"kamas",1234.93601603454
"massy",1329.84520505705
"aught",1459.75470243602
"stopt",1340.79725562751
"gawps",1063.68547641073
"hudud",4454.61810052421
"logan",947.795559666975
"dairy",752.196731421523
"buteo",881.776904101141
"mumus",2638.67422139994
"leccy",1699.94788775825
"nones",675.085414739439
"fauns",770.711378353377
"ogres",491.639222941721
"altar",1087.26349059513
"urate",564.429386370644
"lobby",2363.95975948196
"perdy",1085.49814986124
"avoid",1142.99814986124
"unity",1316.94064138144
"snuff",2010.08094357077
"curve",1291.62087573235
"kaika",2280.9861239593
"hakus",891.886987357385
"pansy",849.632593277829
"coils",636.496916435399
"inane",931.820844896701
"docos",1327.45436324391
"becke",2165.36771507863
"tikas",628.896854764107
"segar",438.145698427382
"runic",1188.40980573543
"biped",1122.20490286771
"heady",907.490440949738
"shojo",2107.76965772433
"chirr",2135.97748997842
"leash",538.490595127968
"north",1010.27829170521
"unrig",1326.2525439408
"sabre",420.340579710145
"junks",1704.66728337959
"fuero",980.032839962997
"jiffy",4172.45420906568
"dooly",1964.41319765649
"tiyns",799.63428923836
"kubie",1218.71322849214
"shape",595.421985815603
"muted",1052.24390995991
"porae",526.77150786309
"whole",1134.48273203824
"abear",1116.68516805427
"mangs",791.199814986124
"rigol",948.13845205057
"spume",847.854147394388
"yippy",3754.89901325933
"urubu",3775.89716312057
"amate",1055.29185938945
"loyal",1331.00477952513
"india",1580.70243601603
"leafy",919.77089115017
"readd",979.9096515572
"flaps",903.978106691335
"nolls",992.784921369103
"float",975.724791859389
"doabs",627.694881282763
"eches",1167.06460067838
"tansy",704.903792784459
"jutty",3573.54409497379
"droil",801.919827320382
"trout",1474.36648165279
"ident",938.904563675609
"neums",683.695960530373
"fauve",1176.24005550416
"basil",680.336416897934
"filed",1077.61625038545
"moved",1286.33595436324
"brine",811.803731113167
"rojis",754.222479185939
"urbex",1484.47008942337
"salal",1322.02682701203
"wanks",962.040548874499
"faked",1034.42075238976
"rakis",522.821461609621
"defog",1339.85414739439
"poovy",3130.9471168671
"dormy",1279.12889300031
"hexed",2499.28368794326
"emics",770.234505087882
"cinch",2622.22802960222
"lunas",586.625963613938
"knowe",1270.18300955905
"rumes",563.730804810361
"gryke",1277.71076164046
"stake",524.041165587419
"jatos",701.023280912735
"fryer",1737.63105149553
"urban",1070.62241751465
"wootz",3264.72186247302
"match",1433.56490903484
"barca",1640.65479494295
"isles",683.159728646315
"wheen",1983.63382670367
"legge",2354.87897008942
"eased",720.722016651249
"topis",676.327320382362
"gyres",632.197964847364
"finer",857.27443724946
"gompa",1357.15942028986
"bally",1862.47517730496
"hansa",1179.53854455751
"molto",1737.45004625347
"velar",763.784613012643
"deans",434.72772124576
"flisk",1407.60946654332
"genro",800.360006167129
"wahoo",1892.92399013259
"tubes",659.215386987357
"oidia",1304.16296638915
"gorse",581.073697193956
"locum",1513.40410114092
"split",822.786308973173
"knead",933.176842429849
"cives",762.648011100833
"tarns",440.981344434166
"grief",1053.8506012951
"phlox",2231.17267961764
"queen",1983.44202898551
"unrip",1192.8100524206
"lawed",827.687943262411
"fifes",997.303422756707
"mekka",1489.47147702744
"culti",1283.04563675609
"zones",639.281837804502
"merls",489.937403638606
"undee",1472.85322232501
"khafs",1221.77597903176
"trace",614.008479802652
"games",501.27443724946
"sarin",420.194881282763
"cinqs",1320.8347209374
"truce",881.437866173296
"souls",975.601603453592
"jambu",2149.20459451125
"yampy",2187.23126734505
"perve",1824.53160653716
"salat",791.757631822387
"moted",818.421523280913
"rhone",730.327012025902
"crans",560.187634905951
"zanze",1419.61686709837
"haets",499.95405488745
"crimp",1502.19071847055
"pined",943.798643231576
"orixa",1010.12195497996
"kutus",1742.55874190564
"trons",556.066296638915
"mount",1250.82963305581
"yumps",1406.9281529448
"chimb",2318.63922294172
"sigla",657.695652173913
"scows",1601.64061054579
"doona",1351.38852913969
"caboc",1690.86386062288
"lezes",1100.42645698427
"sampi",717.717853839038
"weros",537.444341658958
"pibal",1110.85029293864
"roman",774.705211224175
"kulak",1888.02266419982
"prowl",1361.33024976873
"blobs",1329.81020659883
"clink",1609.45744680851
"sinky",1066.0138760407
"funds",1248.57169287697
"carns",515.066913351835
"dhuti",1526.69580635214
"ferly",1045.48859081098
"obits",762.495066296639
"bakes",553.68054270737
"eyass",776.897779833487
"kayak",2968.39855072464
"gypos",1175.2864631514
"kecks",1293.11378353377
"gleds",743.515263644773
"kazis",917.812056737589
"pirls",632.403330249769
"tinds",760.571076164046
"bools",1254.39022510022
"maybe",967.326395312982
"manky",1433.28507554733
"kalis",583.405642923219
"touts",1103.29139685476
"angas",1131.83888374961
"gimme",1752.15633672525
"loved",1080.30218933087
"pique",1442.02096823928
"gazes",648.418748072772
"lathy",1091.53823620105
"manat",1442.11517113784
"spoil",712.035306814678
"duchy",2378.3254702436
"fours",825.397934011718
"hends",711.685938945421
"mouch",1942.71076164046
"lurve",1047.96854764107
"trabs",608.108695652174
"fawns",1001.60807893925
"slung",1080.8942337342
"whump",2958.72525439408
"lewis",626.452204748689
"smaik",796.797563983965
"hasta",1178.35661424607
"strap",608.77212457601
"schwa",1260.65803268578
"lipid",2134.8239284613
"hefts",910.040703052729
"bigae",828.945883441258
"mamee",1457.28276287388
"qophs",1547.96469318532
"famed",962.128893000308
"mayas",1101.1853222325
"hazel",957.425069380203
"capex",1132.14384828862
"straw",696.139839654641
"nould",1144.5251310515
"thane",726.012180080173
"sells",1178.52991057663
"skull",1754.44310823312
"wauks",974.185168054271
"dulce",1083.98751156337
"words",837.460684551341
"tails",443.322695035461
"yecch",2199.60453283996
"bunas",764.18038852914
"cosec",923.896854764107
"flaws",1056.59081097749
"koses",793.010021584952
"konbu",1821.19318532223
"glime",1071.25917360469
"barbe",1017.8331791551
"sanes",496.096669750231
"salvo",675.204748689485
"regal",651.63444341659
"emirs",572.435553499846
"fowth",2325.00030835646
"pelfs",831.45590502621
"cream",778.744680851064
"motey",822.600061671292
"cusps",1754.93771199507
"mamma",4000.86648165279
"ranch",1039.73373419673
"igloo",1917.91874807277
"soyas",770.644002466852
"loure",601.531914893617
"alamo",1378.46469318532
"judas",1023.89608387296
"blast",788.360314523589
"soces",704.63521430774
"stoke",596.876349059513
"dryad",1533.98581560284
"creme",1488.32762873882
"xysts",2034.96145544249
"shier",490.426919518964
"exurb",1769.01403021893
"potin",1073.00894233734
"belie",1274.35491828554
"shuln",997.896238051187
"fixer",1353.17807585569
"dying",1827.55226641998
"lawer",643.427227875424
"pyran",1018.62457600987
"armed",721.606382978723
"arcus",632.058433549183
"bardo",870.735584335492
"salpa",992.224329324699
"pirns",678.569534381745
"prone",710.674529756398
"poule",836.429694727105
"taluk",1015.35753931545
"snaws",1177.24868948504
"adrad",2060.19719395621
"cells",927.839346284305
"anyon",1536.37141535615
"teels",786.555504162812
"durgy",1748.68825161887
"gliff",3035.81221091582
"rache",735.600370027752
"cover",1015.3660191181
"titty",3009.08310206599
"dewan",953.015263644773
"froze",1297.73866790009
"oared",496.639839654641
"lapje",1015.60345359235
"gudes",754.944187480728
"mourn",1108.12688868332
"peace",1167.37341967314
"coset",557.324699352451
"cedis",605.759636139377
"byked",1634.48596978107
"orlon",1308.68670983657
"horse",553.068917668825
"dinar",754.49907493062
"hykes",914.093586185631
"avgas",1553.49953746531
"handy",1236.03407338884
"esker",1145.92630280604
"tossy",1356.52143077397
"cours",705.4984582177
"yeses",1247.23496762257
"awork",1175.59636139377
"iodic",1910.16635831021
"tabby",1849.68886833179
"noddy",2194.30280604379
"sudor",691.86555658341
"clats",623.695035460993
"ozeki",1395.71800801727
"lowly",2462.96901017576
"pelts",591.41073080481
"semie",813.867406722171
"namer",571.854609929078
"feued",1900.44372494604
"other",771.177767499229
"sprue",615.920906567993
"goier",618.101911810052
"aesir",375.093432007401
"golds",837.141535615171
"meane",1003.00632130743
"fecit",1148.66003700278
"clame",814.932161578785
"kendo",1044.56968855998
"mints",816.646315140302
"arles",314.733888374961
"ugged",1975.34258402714
"dunks",1158.58464384829
"welke",1949.0497995683
"xoana",1697.96392229417
"sigma",796.699352451434
"butut",4126.46438482886
"waste",573.551803885291
"tifts",1540.05164970706
"skets",1095.86108541474
"shool",1297.91319765649
"chott",2463.12488436633
"hiois",1082.32593277829
"coria",705.194110391613
"wheys",1143.3768115942
"pooed",1362.17267961764
"crios",590.994757940179
"crepy",1196.9316990441
"quant",1481.95975948196
"yuppy",4681.05349984582
"yagis",660.085877274129
"rakus",638.705057045945
"shank",940.143848288622
"spets",1033.73065063213
"atmos",619.713999383287
"bourg",1539.05195806352
"curfs",1141.59451125501
"samfu",967.304039469627
"acyls",768.779679309282
"unlaw",1289.85121800802
"ilium",2176.032839963
"richt",1353.88066604995
"steal",442.761640456368
"mulch",2166.25963613938
"brose",609.207369719396
"brunt",1353.30265186556
"mebos",673.074468085106
"immew",1901.91165587419
"muxes",994.664970706136
"space",574.336879432624
"longs",790.106382978723
"zimbi",3944.94048720321
"golly",2270.16142460685
"sissy",1919.62180080173
"drain",758.369565217391
"tweet",2531.01618871415
"snout",756.023126734505
"choof",3348.61147086031
"pacts",721.747610237434
"drows",862.561208757323
"awdls",845.68008017268
"hairy",819.255935861856
"graze",1033.95420906568
"duroc",1235.22371261178
"limit",1898.06552574776
"stats",1363.02944804194
"malam",2386.67946345976
"amity",1047.61455442492
"trews",687.950971322849
"pucka",1752.95390070922
"arroz",1627.0200431699
"myall",1868.9281529448
"ayrie",545.746993524514
"shris",1010.39485044712
"urbia",978.942337341967
"absit",773.265803268578
"xenia",898.040394696269
"plans",635.982115325316
"fasti",776.646469318532
"herby",1194.16928769658
"wedel",1815.93262411348
"spoon",1365.72155411656
"utile",760.879586802344
"leben",1381.42275670675
"dirls",579.762873882208
"nippy",2418.51264261486
"birch",1616.84227567068
"volks",1148.34813444342
"wines",626.921985815603
"naiad",1245.40903484428
"aumil",1024.76719087265
"adieu",670.760407030527
"debut",1177.45436324391
"pohed",1034.35923527598
"deice",1379.14184397163
"whits",1204.76734505088
"ginks",1147.67082947888
"bronc",1323.70058587727
"rayne",564.580635214308
"shuls",1449.46638914585
"radio",634.124267653407
"abaka",3300.82331174838
"letch",1110.90749306198
"paiks",709.368177613321
"aster",440.875115633673
"murra",1580.42445266728
"panty",1067.96361393771
"sayon",546.740672217083
"roans",403.988590810977
"clapt",1126.10484119642
"tsadi",693.943879124268
"cajun",1643.50046253469
"botty",2262.05226641998
"farad",1599.8783533765
"clang",1250.60915818686
"scoup",1075.1837804502
"bowne",1204.24976873265
"petit",1338.76287388221
"drest",643.853376503238
"shave",724.858001850139
"ouens",552.133672525439
"denes",862.678692568609
"fetch",1608.34489670059
"amici",1851.40548874499
"turps",847.713845205057
"hallo",1341.60006167129
"cylix",2172.90733888375
"gerne",1318.89962997225
"stong",907.505396238051
"bhaji",1869.56352143077
"meeds",1080.88421214924
"moral",709.794942954055
"chico",2276.97070613629
"sasse",915.7710453284
"podgy",1916.96068455134
"negus",741.152790625964
"cuish",1263.70798643232
"basta",1177.76595744681
"joeys",856.838267036694
"motes",482.992599444958
"ceroc",1149.94881282763
"damme",1196.54162812211
"loden",728.278908418131
"beare",979.00092506938
"kiack",1883.92152328091
"zurfs",1487.48627813753
"opera",660.599136601912
"korma",967.822078322541
"laugh",1305.02991057663
"kawas",1434.68424298489
"remex",1928.9609929078
"howre",997.069534381745
"acing",1277.92213999383
"moria",704.929848905335
"agene",1253.00200431699
"tease",649.601911810052
"enorm",850.413197656491
"kants",673.523280912735
"elemi",1478.75439407956
"fados",663.026827012026
"coxal",1334.15602836879
"kukri",2099.20983657108
"chirm",1605.97317298797
"worth",1396.42954054887
"stich",1120.02035152636
"sweir",630.218778908418
"margs",666.578476719087
"hosta",710.715695343817
"upbow",2269.82099907493
"cauls",638.326086956522
"penne",2210.05997533148
"romal",736.677150786309
"indie",1445.2802960222
"duros",659.093586185631
"bigot",1372.90456367561
"atria",1080.41874807277
"agony",1193.37264878199
"frory",2194.52929386371
"chore",911.019580635214
"defis",726.102836879433
"argil",865.152019734814
"culty",1582.47702744372
"abrim",1068.09589885908
"perry",1507.57508479803
"flirs",788.185630588961
"gybed",1610.45158803577
"gibes",672.030835646007
"claro",761.208757323466
"grece",1583.55365402405
"coral",709.936478569226
"thelf",1374.56460067838
"groat",791.126888683318
"agree",969.162812210916
"thema",958.18162195498
"yogis",794.663583102066
"umble",1327.95729263028
"jimpy",2630.56074622263
"gamps",924.557508479803
"ashen",598.944804193648
"mythy",3163.82161578785
"curst",968.349059512797
"yomps",1089.1791551033
"quena",1162.13567684243
"duper",1012.81544865865
"quayd",1861.05365402405
"babul",1808.23743447425
"worse",626.565834104224
"bajan",2521.25084798027
"grate",646.384983040395
"percs",622.741905642923
"renga",711.038390379278
"calyx",1675.96484736355
"axile",875.639685476411
